id,name,address,lat,long,star_number,street_id,district_id,province_id
29490,Pavilion Hotel,"35 Võ Văn Kiệt, Quận Sơn Trà, Đà Nẵng",16.06333776,108.2441687,4,27237.0,524.0,50
29506,Parze Ocean Hotel & Spa,"Số 13 - 15 - 17 Dương Đình Nghệ, Quận Sơn Trà, Đà Nẵng",16.06895997,108.2438976,4,27162.0,524.0,50
29534,Golden Line Danang Hotel,"63-65-67 Đỗ Bí , Bắc Mỹ Phú, Quận Ngũ Hành Sơn, Đà Nẵng",16.053763500000002,108.24575520000002,4,33863.0,412.0,50
29538,Clivia Hotel & Suites,"18, Loseby, Quận Sơn Trà, Đà Nẵng",16.07358316,108.2416165,4,27173.0,524.0,50
29547,Khách Sạn Pergola Design (Pergola Design Hotel),"K35/37 Dương Đình Nghệ, Quận Sơn Trà, Đà Nẵng",16.06594807,108.2437058,2,27162.0,524.0,50
29548,BANTIQUE HOTEL,"17 Phạm Văn Đồng, Quận Sơn Trà, Đà Nẵng",16.071453599999998,108.23507240000002,4,27231.0,524.0,50
29550,Mango Mini Hotel,"163 Lê Quang Đạo, Quận Ngũ Hành Sơn, Đà Nẵng",16.05072975,108.245491,1,27099.0,412.0,50
29553,Davue Hotel,"57-59 Đỗ Bí, Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.053311400000002,108.24605929999998,2,47.0,412.0,50
29554,Anh Villa Hotel,"59 Hồ Sĩ Phấn Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",16.0916254,108.2384889,1,410.0,524.0,50
29557,Sunflower 2 Hotel,"Số 59 Loseby, An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.07367728,108.2422191,2,45.0,524.0,50
29575,Rich Hotel Da Nang,"37 Hà Bổng, Quận Sơn Trà, Đà Nẵng",16.06858367,108.2442006,2,27159.0,524.0,50
29591,The Wings Danang Hotel,"Lô D3, An Thượng 30 Mỹ An, Quận Sơn Trà, Đà Nẵng",16.05136523,108.2464376,3,33483.0,524.0,50
29594,Lamuno Hotel Đà Nẵng,"03 Nguyễn Cao Luyện, Quận Sơn Trà, Đà Nẵng",16.06952965,108.2416243,3,27183.0,524.0,50
29612,Rosetta Hotel Danang,"63 Dương Đình Nghệ, Quận Sơn Trà, Đà Nẵng",16.0687678,108.2422063,3,27162.0,524.0,50
29617,North East Hotel,"Lot 5-6 An Thượng 29, An Thượng, Quận Ngũ Hành Sơn, Đà Nẵng",16.052077800000003,108.245415,3,27140.0,412.0,50
29632,SeaShore Hotel - Apartment,"Lô 15 Hoàng Sa, Quận Sơn Trà, Đà Nẵng",16.08933488,108.2490979,4,27154.0,524.0,50
29636,Adamo Hotel,"304 Võ Nguyên Giáp, Quận Ngũ Hành Sơn, Đà Nẵng",16.04894793,108.24895890000002,4,27142.0,412.0,50
29638,Khách sạn Hilary (Hilary Hotel),"128 Hồ Nghinh, Quận Sơn Trà, Đà Nẵng",16.073353400000002,108.24289840000002,1,27194.0,524.0,50
29652,Khách sạn Ruby Light (Ruby Light Hotel Dn),"69-71-73 đường Đỗ Bí Mỹ An, Quận Sơn Trà, Đà Nẵng",16.05347427,108.2461292,3,33483.0,524.0,50
29668,Khách Sạn Flower Hotel,"Lô 33-34 Đỗ Bá, Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.0516769,108.245845,3,47.0,412.0,50
29669,(★) Vinpearl Đà Nẵng 3N2Đ & Bay VNA Khứ Hồi/ 2 khách (HN - ĐN) - SAP,"Vinpearl Đà Nẵng, An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.0070486,108.2663424,5,45.0,524.0,50
29687,(★) Vinpearl Đà Nẵng 3N2Đ & Bay VNA Khứ Hồi/ 2 Khách (HCM - ĐN) - XĐS,"Vinpearl Condotel Riverfront Đà Nẵng An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.07523076,108.23059750000002,5,45.0,524.0,50
29704,(★) Vinpearl Đà Nẵng 3N2Đ & Bay VNA Khứ Hồi/2 khách (HCM - ĐN) - ĐNA,"341 Đường Trần Hưng Đạo An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.0709008,108.2290525,5,45.0,524.0,50
29709,Roliva Hotel & Apartment Da Nang,"H2-12-13 Phạm Văn Đồng, Quận Sơn Trà, Đà Nẵng",16.0701296,108.2424814,4,27231.0,524.0,50
33249,Khách sạn Hùng Anh (Hung Anh Hotel),"25 Võ Văn Kiệt, Quận Sơn Trà, Đà Nẵng",10.79632,106.64875,3,27237.0,524.0,50
35089,Khách sạn HAIAN (HAIAN Beach Hotel & Spa),"278 Võ Nguyên Giáp, Quận Ngũ Hành Sơn, Đà Nẵng",16.05305412,108.2476942,4,27142.0,412.0,50
35091,Chill Box Premier - Khách Sạn Bãi Biển (Chill Box Premier - Beach Hotel),"35/K35 Dương Đình Nghệ, Quận Sơn Trà, Đà Nẵng",16.06879444,108.243622,2,27162.0,524.0,50
35092,Namunamu Hotel & Apartments,"125 Lê Quang Đạo, Quận Ngũ Hành Sơn, Đà Nẵng",16.05246635,108.2449839,3,27099.0,412.0,50
35095,Beach Side (Chill Suites Danang- Beach Side),"04-05 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Đà Nẵng",16.04974181,108.2476467,3,33859.0,412.0,50
35098,Cocobay Boutique Hotels,"Tổ hợp Cocobay, Tổ 53 Tân Trà, Trường Sa, Quận Ngũ Hành Sơn, Đà Nẵng",15.96844645,108.2840395,4,27138.0,412.0,50
35101,Khách sạn và Căn hộ Halina (Halina Hotel and Apartment),"Lot 133.134 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Đà Nẵng",16.05265974,108.2467514,4,33859.0,412.0,50
35102,BELLE MAISON PAROSAND DANANG,"216 Võ Nguyên Giáp, Quận Sơn Trà, Đà Nẵng",16.06762,108.2452,4,27223.0,524.0,50
35103,DLG Hotel Danang,"258 Võ Nguyên Giáp, Quận Sơn Trà, Đà Nẵng",16.0581043,108.2464068,5,27223.0,524.0,50
35107,Khách sạn Paris Deli,"Số 236 Võ Nguyên Giáp, Quận Sơn Trà, Đà Nẵng",16.06635161,108.2451595,4,27223.0,524.0,50
35108,Khách sạn Continent Đà Nẵng (Continent Hotel Danang),"Lô 31-32 Morrison An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.07153221,108.2381576,3,45.0,524.0,50
35110,Platinum Đà Nẵng Hotel,"Lô 81-83 Lê Quang Đạo, Quận Ngũ Hành Sơn, Đà Nẵng",16.05332992,108.24467,3,27099.0,412.0,50
35111,Khách sạn Balcona Đà Nẵng (Balcona Hotel Da Nang),"288 Võ Nguyên Giáp, Quận Ngũ Hành Sơn, Đà Nẵng",16.05220608,108.2482508,4,27142.0,412.0,50
35112,Khách sạn Mường Thanh Luxury Đà Nẵng (Muong Thanh Luxury Da Nang Hotel),"270 Võ Nguyên Giáp, Quận Ngũ Hành Sơn, Đà Nẵng",16.05374234,108.2473844,5,27142.0,412.0,50
35113,Roll Hostel n Pub,"485/1 Trần Hưng Đạo, Quận Sơn Trà, Đà Nẵng",16.063490400000003,108.2302152,2,27217.0,524.0,50
35114,Mitisa Hotel,"67 - 69 Nguyễn Văn Linh, Quận Hải Châu, Đà Nẵng",16.06076363,108.2208413,4,26902.0,238.0,50
35115,Aria Hotel,"134- 136- 138 Trần Đại Nghĩa, Quận Ngũ Hành Sơn, Đà Nẵng",16.05420631,108.2462847,4,27128.0,412.0,50
35117,Khách Sạn TMS Bãi Biển Đà Nẵng (TMS Hotel Da Nang Beach),"292 Võ Nguyên Giáp, Quận Ngũ Hành Sơn, Đà Nẵng",16.05119935,108.2483065,5,27142.0,412.0,50
35119,Khách sạn Fivitel Đà Nẵng (Fivitel Da Nang Hotel),"388 Trần Hưng Đạo An Hải Tây, Quận Sơn Trà, Đà Nẵng",16.05196571,108.2330269,4,122.0,524.0,50
35122,The Nalod Da Nang,"192 Võ Nguyên Giáp, Quận Sơn Trà, Đà Nẵng",16.07238068,108.24500259999998,5,27223.0,524.0,50
35123,Khách sạn Lê Hoàng Beach (Le Hoang Beach Hotel Danang),"244 Võ Nguyên Giáp, Quận Sơn Trà, Đà Nẵng",16.0655407,108.2450339,4,27223.0,524.0,50
35125,Khách sạn New Orient Đà Nẵng (New Orient Hotel Da Nang),"20 Đống Đa, Quận Hải Châu, Đà Nẵng",16.08247045,108.2213972,4,26804.0,238.0,50
35126,OYO 119 Sunshine Beach Hotel,"04 Loseby An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.07350647,108.2403365,2,45.0,524.0,50
35127,Khách Sạn Eden Đà Nẵng (Eden Hotel Danang),"294 Võ Nguyên Giáp, Quận Ngũ Hành Sơn, Đà Nẵng",16.0491129,108.2489187,4,27142.0,412.0,50
35128,Qami Hotel,"22 Lý Văn Tố An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.06772151,108.2411617,2,45.0,524.0,50
35130,Stella Maris Beach Danang,"3 Võ Văn Kiệt, Quận Sơn Trà, Đà Nẵng",16.0636728,108.2449795,4,27237.0,524.0,50
35131,Minh House,"104 Tô Hiến Thành, Quận Sơn Trà, Đà Nẵng",16.061924100000002,108.24232179999998,3,27216.0,524.0,50
35132,Sala Danang Beach Hotel,"36-38 Lâm Hoành, Quận Sơn Trà, Đà Nẵng",16.06239756,108.2452873,4,27168.0,524.0,50
35133,Mandila Beach Hotel Danang,"218 Võ Nguyên Giáp, Quận Sơn Trà, Đà Nẵng",16.06746047,108.2450563,4,27223.0,524.0,50
35134,Santori Hotel Da Nang Bay,"769-711 Nguyễn Tất Thành, Quận Thanh Khê, Đà Nẵng",16.07228996,108.19689270000002,3,27304.0,575.0,50
35136,Pariat Hotel Danang,"202 - 204 Bạch Đằng, Quận Hải Châu, Đà Nẵng",16.065528,108.224081,3,26770.0,238.0,50
35137,Khách sạn Tuyết Sơn (Tuyet Son Hotel),"2 Lâm Hoành, Quận Sơn Trà, Đà Nẵng",16.06334103,108.2451582,3,27168.0,524.0,50
35138,City Hostel Da Nang,"114 Yên Bái, Quận Hải Châu, Đà Nẵng",16.06764075,108.2225778,1,26976.0,238.0,50
35140,Khách sạn Danang Center 2 (Danang Center 2 Hotel),"25 Phan Chu Trinh, Quận Hải Châu, Đà Nẵng",16.06958886,108.2205597,2,26926.0,238.0,50
35143,Tamarind Hotel,"83 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Đà Nẵng",16.05065077,108.247438,4,33859.0,412.0,50
35144,Khách Sạn Cordial Đà Nẵng (Cordial Hotel),"30 Loseby, Quận Sơn Trà, Đà Nẵng",16.07351959,108.2410957,4,27173.0,524.0,50
35145,Khách sạn Brilliant Majestic Villa (Brilliant Majestic Villa Hotel),"123 Hồ Nghinh, Quận Sơn Trà, Đà Nẵng",16.07401164,108.2432096,3,27194.0,524.0,50
35148,Satya Danang Hotel,"155 Trần Phú, Quận Hải Châu, Đà Nẵng",16.06696246,108.2240009,4,26985.0,238.0,50
35150,Lemon Tree Boutique Hotel,"Lô 1+ 2, An Thượng 33, Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.052,108.248,1,47.0,412.0,50
35152,Nam Hotel & Spa,"109A Dương Đình Nghệ, Quận Sơn Trà, Đà Nẵng",16.06917365,108.236933,3,27162.0,524.0,50
35153,Everland Hotel,"Lô 22, Đường An Đồn 6 An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.07172059,108.2376048,4,45.0,524.0,50
35154,Khách Sạn An Hội Canary (An Hoi Canary Hotel),"28 An Thượng 2, Quận Ngũ Hành Sơn, Đà Nẵng",16.04902458,108.2472503,2,27074.0,412.0,50
35156,Khách Sạn Chula (Chula Hotel),"388 Võ Nguyên Giáp, Quận Ngũ Hành Sơn, Đà Nẵng",16.0428694,108.248059,2,27142.0,412.0,50
35158,The Code Hotel & Spa,"A2.3 Hoàng Sa, Quận Sơn Trà, Đà Nẵng",16.095210199999997,108.2520069,4,27154.0,524.0,50
35159,Bao Anh Boutique Hotel,"Lô 20, Đỗ Bá, Quận Ngũ Hành Sơn, Đà Nẵng",16.05225763,108.2479396,3,27082.0,412.0,50
35160,Lavender Home,"198 - 200 Đường 2 tháng 9, Quận Hải Châu, Đà Nẵng",16.04703529,108.2224345,3,26776.0,238.0,50
35162,MERRY HOTEL,"447-449 Trần Hưng Đạo, Quận Sơn Trà, Đà Nẵng",16.063104,108.2302076,3,27217.0,524.0,50
35163,Babylon Garden - a VIE collection,"30 Hà Bổng, Quận Sơn Trà, Đà Nẵng",16.06722864,108.2442761,3,27159.0,524.0,50
35165,Val Soleil Hotel,"số 186 Trần Phú, Quận Hải Châu, Đà Nẵng",16.06479713,108.2234325,4,26985.0,238.0,50
35168,Sunny Ocean Hotel & Spa Đà Nẵng,"90-92-94 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Đà Nẵng",16.05541941,108.2458466,4,33859.0,412.0,50
35169,Khách Sạn Cali Night Đà Nẵng (Cali Night Hotel Da Nang),"30 An Dương Vương, Quận Ngũ Hành Sơn, Đà Nẵng",16.049465599999998,108.235386,2,27060.0,412.0,50
35171,Khách Sạn Red Đà Nẵng (Red Hotel Da Nang),"39 Dương Thị Xuân Quý, Quận Ngũ Hành Sơn, Đà Nẵng",16.04153007,108.2441037,2,27089.0,412.0,50
35172,Hotel DaNa Sailing,"67 Hà Bổng, Quận Sơn Trà, Đà Nẵng",16.06713254,108.2443878,3,27159.0,524.0,50
35173,Havin Boutique Hotel,"11 Đỗ Bá, Quận Ngũ Hành Sơn, Đà Nẵng",16.05178589,108.2467613,4,27082.0,412.0,50
35175,Jolia Hotel and Apartment,"Lô 18 - 19 đường An Thượng 29, Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.05231119,108.2465117,3,47.0,412.0,50
35176,Robin Hotel (Robin Hotel Danang),"08 Loseby, Quận Sơn Trà, Đà Nẵng",16.0736283,108.2418976,2,27173.0,524.0,50
35177,Khách sạn Grand Ocean Boutique (Grand Ocean Luxury Boutique),"27-29 Phan Liêm, Quận Ngũ Hành Sơn, Đà Nẵng",16.05487492,108.24540829999998,4,27119.0,412.0,50
35179,Royal Charm Hotel,"Lô 46, Trần Bạch Đằng, Quận Ngũ Hành Sơn, Đà Nẵng",16.04927271,108.2479075,3,33859.0,412.0,50
35180,Vinpearl Condotel Riverfront Da Nang,"341 Trần Hưng Đạo, Quận Sơn Trà, Đà Nẵng",16.07080353,108.2291402,5,27217.0,524.0,50
35181,Khách Sạn & Căn Hộ COOP's (COOP's Hotel & Apartments),"176 Nguyễn Văn Linh, Quận Thanh Khê, Đà Nẵng",16.06030617,108.21293500000002,2,27303.0,575.0,50
35183,San Marino Boutique Danang,"161-163-165 Võ Văn Kiệt, Quận Sơn Trà, Đà Nẵng",16.06181389,108.2376331,4,27237.0,524.0,50
35185,Chicland Hotel,"210 Võ Nguyên Giáp, Quận Sơn Trà, Đà Nẵng",16.0680437,108.24500159999998,4,27223.0,524.0,50
35186,Khách sạn Dylan Đà Nẵng (Dylan Hotel Danang),"93-95 Hà Bổng, Quận Sơn Trà, Đà Nẵng",16.06775374,108.2443374,4,27159.0,524.0,50
35187,Tropical Forest Danang,"123 Lê Văn Lương, Quận Sơn Trà, Đà Nẵng",16.10590858,108.2579356,3,27170.0,524.0,50
35189,Central Hotel & Spa Đà Nẵng,"21 - 23 Hoàng Diệu, Quận Hải Châu, Đà Nẵng",16.0651866,108.2194573,4,26831.0,238.0,50
35191,Grand Sunrise Boutique Hotel,"10 Lê Lộ Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.05449706,108.2447195,4,47.0,412.0,50
35193,Khách sạn Hilton Đà Nẵng (Hilton Da Nang Hotel),"50 Bạch Đằng, Quận Hải Châu, Đà Nẵng",16.073,108.224273,5,26770.0,238.0,50
35196,Biệt Thự Khách Sạn King House (King House Villa Hotel),"25 Mỹ Khê 1 Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.06376533,108.2399034,3,62.0,524.0,50
35197,Fivitel Boutique Da Nang Hotel,"202 Nguyễn Chí Thanh, Phước Ninh, Quận Hải Châu, Đà Nẵng",16.06414411,108.22060890000002,4,2.0,238.0,50
35198,Zen Diamond Suites Hotel (Zen Diamond Suites  Hotel),"16 Lý Thường Kiệt, Quận Hải Châu, Đà Nẵng",16.08019266,108.2205835,5,26875.0,238.0,50
35199,Khách Sạn Ariel Homes Boutique (Ariel Homes Boutique Hotel),"Lô 13 - 14 Phạm Văn Đồng, Quận Sơn Trà, Đà Nẵng",16.07036723,108.2428595,3,27231.0,524.0,50
35202,Khách sạn Origo Đà Nẵng (Origo Hotel Da Nang),"436 2 tháng 9, Quận Hải Châu, Đà Nẵng",16.03913191,108.2237113,2,26776.0,238.0,50
35203,Ponte Boutique Villa,"104 Hồ Nghinh, Quận Sơn Trà, Đà Nẵng",16.0748188,108.2428633,2,27194.0,524.0,50
35207,Khách sạn Kaluga (Kaluga Hotel),"43 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Đà Nẵng",16.04918676,108.2478772,2,33859.0,412.0,50
35208,Khách sạn Mercury Boutique  (Mercury Boutique Hotel),"125 -127 Nguyễn Văn Linh, Quận Hải Châu, Đà Nẵng",16.06042339,108.21600259999998,3,26902.0,238.0,50
35209,Four Points by Sheraton Đà Nẵng (Four Points by Sheraton Danang),"120 Võ Nguyên Giáp, Quận Sơn Trà, Đà Nẵng",16.077668,108.245428,5,27223.0,524.0,50
35211,Khách sạn Hùng Anh,"25 Đường Võ Văn Kiệt Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.06350609,108.2449436,3,62.0,524.0,50
35214,Khách sạn Vitalis Riverside (Vitalis Riverside Hotel),"105 Trần Hưng Đạo, Quận Sơn Trà, Đà Nẵng",16.08038789,108.2289925,2,27217.0,524.0,50
35215,Khách Sạn Alibaba Đà Nẵng (Alibaba Hotel Da Nang),"168 Hồ Nghinh, Quận Sơn Trà, Đà Nẵng",16.07209408,108.2429293,3,27194.0,524.0,50
35217,Sunny Hotel Da Nang,"109 Hồ Xuân Hương, Quận Ngũ Hành Sơn, Đà Nẵng",16.04094152,108.2484479,2,817.0,412.0,50
35218,Altara Suites by Ri-Yaz,"120 Võ Nguyên Giáp, Quận Sơn Trà, Đà Nẵng",16.07754289,108.2455275,5,27223.0,524.0,50
35222,Lamuno Hotel,"Số 03 Nguyễn Cao Luyện, Quận Sơn Trà, Đà Nẵng",16.06950638,108.2420361,3,27183.0,524.0,50
35223,Prime Hotel Danang,"255 Nguyễn Công Trứ, Quận Sơn Trà, Đà Nẵng",16.06511443,108.2414192,2,27192.0,524.0,50
35224,Maison Phuong Hotel & Apartments,"69-71 Hà Bổng Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.06604679,108.2444086,3,62.0,524.0,50
35227,Tiên Sa Resort (Tien Sa Da Nang Resort),"01 Yết Kiêu, Quận Sơn Trà, Đà Nẵng",16.12217127,108.2198328,4,27227.0,524.0,50
35229,Raon Apartment and Hotel,"97A Hoàng Bích Sơn, Quận Sơn Trà, Đà Nẵng",16.07306764,108.2411664,3,27150.0,524.0,50
35235,SEAGULL HOUSE ĐÀ NẴNG (SEAGULL HOUSE DA NANG),"23 An Thượng 38 Biển Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.05002207,108.2448432,2,32937.0,412.0,50
35236,OYO 212 Luxury Hotel Da Nang,"167 Tôn Đản, Quận Cẩm Lệ, Đà Nẵng",16.0543608,108.17916329999998,2,26734.0,93.0,50
35237,Khách Sạn & Nhà Trọ The Glomad Đà Nẵng (The Glomad Danang Hotel & Hostel),"43 Hà Bổng, Quận Sơn Trà, Đà Nẵng",16.0676169,108.2443592,3,27159.0,524.0,50
35239,Sky Harbour Hostel Da Nang,"191 Châu Thị Vĩnh Tế, Quận Ngũ Hành Sơn, Đà Nẵng",16.04689093,108.2416472,2,27080.0,412.0,50
35240,Khách sạn Grand Gold (Grand Gold Hotel),"Lot 1, A2.2 Hoàng Sa, Quận Sơn Trà, Đà Nẵng",16.09379437,108.25152040000002,4,27154.0,524.0,50
35241,Sea Hai Yen Hotel (Khách sạn Sea Hải Yến),"01 Vũ Đình Long Thọ Quang, Quận Sơn Trà, Đà Nẵng",16.095992600000002,108.2458448,2,254.0,524.0,50
35243,Grand Cititel Đà Nẵng Hotel,"532 2 tháng 9, Quận Hải Châu, Đà Nẵng",16.03330985,108.2238506,4,26776.0,238.0,50
35245,Khách Sạn & Lữ Hành Codi Sea (Codi Sea Hotel & Travel),"217 Hồ Nghinh, Quận Sơn Trà, Đà Nẵng",16.06724376,108.2432904,2,27194.0,524.0,50
35246,Khách sạn Corner Đà Nẵng (Danang Corner Hotel),"K39/17 Võ Văn Kiệt, Quận Sơn Trà, Đà Nẵng",16.0628427,108.24438870000002,2,27237.0,524.0,50
35247,Red Palace Hotel,"275 Nguyễn Tri Phương, Quận Hải Châu, Đà Nẵng",16.05022275,108.2137819,3,26917.0,238.0,50
35248,Citadines Blue Cove Đà Nẵng (Citadines Blue Cove Danang),"1 Lê Văn Duyệt, Quận Sơn Trà, Đà Nẵng",16.09443972,108.2248204,5,27169.0,524.0,50
35249,Merry Land Hotel Da Nang,"Lô B20-21 Phạm Văn Đồng, Quận Sơn Trà, Đà Nẵng",16.06987753,108.2393163,4,27231.0,524.0,50
35251,Anna Center Hotel,"51 Huỳnh Thúc Kháng, Quận Hải Châu, Đà Nẵng",16.06013411,108.2183494,2,26851.0,238.0,50
35252,The Mirror Hostel (THE MIRROR DANANG HOSTEL),"166 Cao Xuân Dục, Quận Hải Châu, Đà Nẵng",16.08809634,108.2163405,3,26779.0,238.0,50
35264,Khách Sạn Cosmos Đà Nẵng (Cosmos Hotel Danang).,"117 - 119 Ngô Thì Sĩ, Quận Ngũ Hành Sơn, Đà Nẵng",16.04809503,108.2466337,4,27112.0,412.0,50
35265,Orchidees Hotel,"9 Dương Đình Nghệ, Quận Sơn Trà, Đà Nẵng",16.0689254,108.24399270000002,3,27162.0,524.0,50
35268,Palazzo 2 Hotel,"246 Trần Bạch Đằng, Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04921833,108.2477658,3,47.0,412.0,50
35271,Khách Sạn Little Gold (Little Gold Hotel),"143 Hà Bổng, Quận Sơn Trà, Đà Nẵng",16.0656255,108.2445708,2,27159.0,524.0,50
35273,The Ann Hotel,"80 Hà Bổng, Quận Sơn Trà, Đà Nẵng",16.06552127,108.24440690000002,3,27159.0,524.0,50
35275,Nắng Capsule Hostel (Nang Capsule Hostel),"56A Lê Lợi, Quận Hải Châu, Đà Nẵng",16.07833805,108.2193847,4,26849.0,238.0,50
35276,Khách sạn & Căn hộ Salamander (Salamander Hotel & Apartment),"17 Lê Thước, Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.07704506,108.24385929999998,4,62.0,524.0,50
35279,Luxtery Hotel,"136 Phạm Văn Đồng, Quận Sơn Trà, Đà Nẵng",16.07072169,108.2361295,4,27231.0,524.0,50
35281,Khách sạn Grand Jeep Đà Nẵng (Grand Jeep Danang Hotel),"142 - 146 Hồ Nghinh, Quận Sơn Trà, Đà Nẵng",16.07321266,108.242995,4,27194.0,524.0,50
35283,Khách Sạn Crystal Đà Nẵng (Crystal Hotel Da Nang),"204 Hồ Nghinh, Quận Sơn Trà, Đà Nẵng",16.06699307,108.2432163,4,27194.0,524.0,50
35284,Greenery Hotel,"76 Hà Bổng, Quận Sơn Trà, Đà Nẵng",16.06575654,108.2443793,3,27159.0,524.0,50
35285,Navy Hotel Đà Nẵng,"3A Yết Kiêu Thọ Quang, Quận Sơn Trà, Đà Nẵng",16.12289453,108.220313,3,254.0,524.0,50
35286,Khách Sạn Caprice Đà Nẵng (Caprice Hotel Danang),"02 Nại Nam, Quận Hải Châu, Đà Nẵng",16.03447632,108.2299022,3,26865.0,238.0,50
35292,La Lune Hotel,"14 Hà Chương, Quận Sơn Trà, Đà Nẵng",16.06531537,108.2443911,2,27146.0,524.0,50
35294,Gaston Hotel,"56 Võ Văn Kiệt An Hải Đông, Quận Sơn Trà, Đà Nẵng",16.0623188,108.23785320000002,2,114.0,524.0,50
35297,Zone 5 Boutique Hotel,"1 Phan Tứ, Quận Ngũ Hành Sơn, Đà Nẵng",16.0451513,108.240646,2,27121.0,412.0,50
35300,BAC NAM HOTEL,"36 Trần Bạch Đằng KDC Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.0582344,108.2449468,2,27161.0,524.0,50
35303,Seawind Hotel Da Nang,"Lô 2 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Đà Nẵng",16.0562247,108.2457298,3,33859.0,412.0,50
35304,VN House Beach,"Lô 34 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Đà Nẵng",16.04865923,108.2482213,3,33859.0,412.0,50
35308,Khách sạn Ngọc Lan (Ngoc Lan Hotel),"64 - 66 Nguyễn Xuân Khoát, An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.0701144,108.236024,3,45.0,524.0,50
35309,Golden Rose III Hotel,"70 Loseby, Quận Sơn Trà, Đà Nẵng",16.073745000000002,108.240961,3,27173.0,524.0,50
35311,Grandvrio City Đà Nẵng bởi Route Inn Group (Grandvrio City Danang by Route Inn Group),"01 - 03 Đống Đa, Quận Hải Châu, Đà Nẵng",16.08243423,108.2217291,4,26804.0,238.0,50
35313,Khách sạn Monsieur Diesel Phạm Văn Đồng (Monsieur Diesel Pham Van Dong Hotel),"G16 Phạm Văn Đồng, Quận Sơn Trà, Đà Nẵng",16.07075552,108.2371467,1,27231.0,524.0,50
35314,Ritzy Boutique Hotel Da Nang,"23-25 Lê Quang Đạo, Quận Ngũ Hành Sơn, Đà Nẵng",16.0546299,108.2442437,3,27099.0,412.0,50
35315,Pandora Boutique Hotel,"21-23 Phan Tôn Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.052559,108.245839,3,47.0,412.0,50
35321,Dreamy Sky - Airport View Boutique Hotel,"Cổng sân bay quốc tế Đà Nẵng Nguyễn Văn Linh, Quận Hải Châu, Đà Nẵng",16.05945271,108.2040577,2,26902.0,238.0,50
35323,Vic House Hotel,"577 Núi Thành, Quận Hải Châu, Đà Nẵng",16.03055281,108.22640420000002,2,26907.0,238.0,50
35333,My Hotel & Apartments,"65 Trần Văn Dư, Quận Ngũ Hành Sơn, Đà Nẵng",16.04124901,108.2443286,2,27124.0,412.0,50
35335,Khách sạn Catinal (Catinal Hotel),"174 Bạch Đằng, Quận Hải Châu, Đà Nẵng",16.06674338,108.2247975,2,26770.0,238.0,50
35337,Zion Beach Hotel,"42 Lâm Hoành, Quận Sơn Trà, Đà Nẵng",16.06193897,108.2453218,2,27168.0,524.0,50
35342,The Memory - Đà Nẵng (The Memory - Danang),"202 Hồ Nghinh, Quận Sơn Trà, Đà Nẵng",16.06703464,108.2431452,1,27194.0,524.0,50
35343,Palazzo 3 Hotel,"Số 19-21 An Thượng 2, Quận Ngũ Hành Sơn, Đà Nẵng",16.04929881,108.2472648,3,27074.0,412.0,50
35348,Yến Vy Hotel & Apartment,"24-26 An Thượng 30, Quận Ngũ Hành Sơn, Đà Nẵng",16.05108821,108.2459091,3,27068.0,412.0,50
35351,Khách Sạn và Suites Đông Dương (Dong Duong Hotel and Suites),"62 Thái phiên, Quận Hải Châu, Đà Nẵng",16.0650465,108.222241,4,26934.0,238.0,50
35352,Paracel Hotel,"204 Võ Nguyên Giáp, Quận Sơn Trà, Đà Nẵng",16.06849025,108.2449267,4,27223.0,524.0,50
35358,Biệt thự John Boutique (John Boutique Villa),"64 Lê Mạnh Trinh, Quận Sơn Trà, Đà Nẵng",16.07488162,108.2433996,4,27166.0,524.0,50
